Fecha consumo,Corral,Consumo Corral,Pasta de soya seco,Maiz molido seco,Silo de Maiz seco,Silo de Avena seco,Triticale_seca,PataCebada_seca,OroMilk_seca,Melaza_seca,Oro Balance seco,Agua_kg,Total_MS_Dieta Seco,consumo (kg),sobrante (kg),% rechazo,Fecha Ordeño,ID_vaca,Produccion_total_kg,Numero_Ordeños,Corral de ordeño
,,,,,,,,,,,,,,,,,01/08/2025,1225,10.05,1,Corral 5 y 6
,,,,,,,,,,,,,,,,,01/08/2025,1228,26.18,2,Corral 3 y 4
,,,,,,,,,,,,,,,,,01/08/2025,1235,19.61,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,01/08/2025,1236,13.03,1,Corral 5 y 6
,,,,,,,,,,,,,,,,,01/08/2025,1242,18.8,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,01/08/2025,1243,15.97,1,Corral 5 y 6
,,,,,,,,,,,,,,,,,01/08/2025,1555,42.21,2,Corral 1 y 2
,,,,,,,,,,,,,,,,,01/08/2025,1560,27.01,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,01/08/2025,1567,20.36,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,01/08/2025,1577,25.91,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,01/08/2025,1638,14.03,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,01/08/2025,1644,18.9,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,01/08/2025,2070,16.96,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,01/08/2025,2074,17.36,1,Corral 5 y 6
,,,,,,,,,,,,,,,,,01/08/2025,2076,26.77,1,Corral 5 y 6
,,,,,,,,,,,,,,,,,01/08/2025,2082,33.35,2,Corral 3 y 4
,,,,,,,,,,,,,,,,,01/08/2025,2087,22.4,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,01/08/2025,2108,43.33,2,Corral 3 y 4
,,,,,,,,,,,,,,,,,01/08/2025,2119,28.95,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,01/08/2025,2165,23.43,1,Corral 5 y 6
,,,,,,,,,,,,,,,,,01/08/2025,5767,21.42,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,01/08/2025,6012,35.89,2,Corral 1 y 2
,,,,,,,,,,,,,,,,,01/08/2025,6050,41.72,2,Corral 3 y 4
,,,,,,,,,,,,,,,,,01/08/2025,6054,24.37,2,Corral 5 y 6
,,,,,,,,,,,,,,,,,01/08/2025,6062,20.68,1,Corral 5 y 6
,,,,,,,,,,,,,,,,,01/08/2025,6070,26.47,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,01/08/2025,6092,11.97,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,01/08/2025,6098,11.25,1,Corral 5 y 6
,,,,,,,,,,,,,,,,,01/08/2025,6124,16.5,1,Corral 5 y 6
,,,,,,,,,,,,,,,,,01/08/2025,6131,24.26,2,Corral 1 y 2
,,,,,,,,,,,,,,,,,01/08/2025,6134,33.63,2,Corral 1 y 2
,,,,,,,,,,,,,,,,,01/08/2025,6137,24.77,2,Corral 1 y 2
,,,,,,,,,,,,,,,,,01/08/2025,6161,33.92,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,01/08/2025,6164,35.11,2,Corral 3 y 4
,,,,,,,,,,,,,,,,,01/08/2025,6178,22.07,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,01/08/2025,6194,45.94,2,Corral 3 y 4
,,,,,,,,,,,,,,,,,01/08/2025,6197,33.5,2,Corral 1 y 2
,,,,,,,,,,,,,,,,,01/08/2025,6226,42.36,2,Corral 1 y 2
,,,,,,,,,,,,,,,,,01/08/2025,6258,27.66,2,Corral 1 y 2
,,,,,,,,,,,,,,,,,01/08/2025,8703,11.29,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,01/08/2025,8705,17.08,2,Corral 1 y 2
,,,,,,,,,,,,,,,,,01/08/2025,8707,21.78,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,01/08/2025,8708,9.51,1,Corral 5 y 6
,,,,,,,,,,,,,,,,,01/08/2025,8710,14.95,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,01/08/2025,8711,26.89,2,Corral 1 y 2
,,,,,,,,,,,,,,,,,01/08/2025,8714,23.81,3,Corral 1 y 2
,,,,,,,,,,,,,,,,,02/08/2025,1204,22.18,1,Corral 5 y 6
,,,,,,,,,,,,,,,,,02/08/2025,1216,21.49,2,Corral 5 y 6
,,,,,,,,,,,,,,,,,02/08/2025,1225,21.03,2,Corral 5 y 6
,,,,,,,,,,,,,,,,,02/08/2025,1228,25.99,2,Corral 3 y 4
,,,,,,,,,,,,,,,,,02/08/2025,1236,19.8,2,Corral 5 y 6
,,,,,,,,,,,,,,,,,02/08/2025,1242,15.56,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,02/08/2025,1243,36.25,2,Corral 5 y 6
,,,,,,,,,,,,,,,,,02/08/2025,1555,16.9,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,02/08/2025,1560,36.41,2,Corral 1 y 2
,,,,,,,,,,,,,,,,,02/08/2025,1567,40.87,2,Corral 3 y 4
,,,,,,,,,,,,,,,,,02/08/2025,1577,28.89,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,02/08/2025,1590,30.03,2,Corral 3 y 4
,,,,,,,,,,,,,,,,,02/08/2025,1617,38.45,2,Corral 5 y 6
,,,,,,,,,,,,,,,,,02/08/2025,1644,18.2,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,02/08/2025,2070,5.77,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,02/08/2025,2074,32.57,2,Corral 5 y 6
,,,,,,,,,,,,,,,,,02/08/2025,2076,17.61,1,Corral 5 y 6
,,,,,,,,,,,,,,,,,02/08/2025,2082,28.89,2,Corral 3 y 4
,,,,,,,,,,,,,,,,,02/08/2025,2087,24.24,2,Corral 1 y 2
,,,,,,,,,,,,,,,,,02/08/2025,2108,14.69,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,02/08/2025,2119,35.2,2,Corral 1 y 2
,,,,,,,,,,,,,,,,,02/08/2025,2122,21.48,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,02/08/2025,2150,20.89,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,02/08/2025,2165,13.58,1,Corral 5 y 6
,,,,,,,,,,,,,,,,,02/08/2025,5767,18.98,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,02/08/2025,6012,26.44,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,02/08/2025,6050,14.02,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,02/08/2025,6054,37.76,2,Corral 5 y 6
,,,,,,,,,,,,,,,,,02/08/2025,6062,33.42,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,02/08/2025,6070,23.91,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,02/08/2025,6092,33.38,2,Corral 1 y 2
,,,,,,,,,,,,,,,,,02/08/2025,6124,9.29,1,Corral 5 y 6
,,,,,,,,,,,,,,,,,02/08/2025,6131,24.09,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,02/08/2025,6134,23.89,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,02/08/2025,6137,28.52,2,Corral 1 y 2
,,,,,,,,,,,,,,,,,02/08/2025,6161,7.35,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,02/08/2025,6164,40,2,Corral 3 y 4
,,,,,,,,,,,,,,,,,02/08/2025,6178,25.1,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,02/08/2025,6193,34.55,2,Corral 3 y 4
,,,,,,,,,,,,,,,,,02/08/2025,6194,28.39,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,02/08/2025,6197,28.44,2,Corral 1 y 2
,,,,,,,,,,,,,,,,,02/08/2025,6226,30.99,2,Corral 1 y 2
,,,,,,,,,,,,,,,,,02/08/2025,6258,17.83,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,02/08/2025,8703,12.8,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,02/08/2025,8705,15.94,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,02/08/2025,8708,22.45,2,Corral 1 y 2
,,,,,,,,,,,,,,,,,02/08/2025,8710,12.39,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,02/08/2025,8711,13.9,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,02/08/2025,8712,11.34,1,Corral 5 y 6
,,,,,,,,,,,,,,,,,02/08/2025,8714,10.42,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,02/08/2025,8715,20.58,1,Corral 5 y 6
,,,,,,,,,,,,,,,,,02/08/2025,8732,12.19,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,02/08/2025,8755,16.19,2,Corral 5 y 6
,,,,,,,,,,,,,,,,,02/08/2025,8761,21.15,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,03/08/2025,1204,18.07,1,Corral 5 y 6
,,,,,,,,,,,,,,,,,03/08/2025,1213,20.9,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,03/08/2025,1216,15.6,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,03/08/2025,1225,21.58,2,Corral 1 y 2
,,,,,,,,,,,,,,,,,03/08/2025,1228,18.4,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,03/08/2025,1235,14.12,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,03/08/2025,1236,18.11,2,Corral 3 y 4
,,,,,,,,,,,,,,,,,03/08/2025,1242,18.43,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,03/08/2025,1243,28.32,2,Corral 3 y 4
,,,,,,,,,,,,,,,,,03/08/2025,1555,34.9,2,Corral 1 y 2
,,,,,,,,,,,,,,,,,03/08/2025,1560,9.79,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,03/08/2025,1567,44.2,2,Corral 3 y 4
,,,,,,,,,,,,,,,,,03/08/2025,1577,33.17,2,Corral 3 y 4
,,,,,,,,,,,,,,,,,03/08/2025,1590,27.99,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,03/08/2025,1638,17.59,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,03/08/2025,1644,21.1,2,Corral 1 y 2
,,,,,,,,,,,,,,,,,03/08/2025,2070,17.8,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,03/08/2025,2076,11.16,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,03/08/2025,2082,20.08,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,03/08/2025,2087,14.52,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,03/08/2025,2108,26.58,1,Corral 5 y 6
,,,,,,,,,,,,,,,,,03/08/2025,2110,35.93,2,Corral 3 y 4
,,,,,,,,,,,,,,,,,03/08/2025,2119,27.88,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,03/08/2025,2122,9.19,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,03/08/2025,2150,19.6,1,Corral 5 y 6
,,,,,,,,,,,,,,,,,03/08/2025,2165,15.72,1,Corral 5 y 6
,,,,,,,,,,,,,,,,,03/08/2025,5767,17.43,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,03/08/2025,6012,20.08,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,03/08/2025,6050,18.2,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,03/08/2025,6054,38.15,2,Corral 3 y 4
,,,,,,,,,,,,,,,,,03/08/2025,6062,24.51,2,Corral 3 y 4
,,,,,,,,,,,,,,,,,03/08/2025,6070,18.44,1,Corral 5 y 6
,,,,,,,,,,,,,,,,,03/08/2025,6092,17.62,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,03/08/2025,6124,15.41,1,Corral 5 y 6
,,,,,,,,,,,,,,,,,03/08/2025,6131,18.06,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,03/08/2025,6134,22.34,1,Corral 5 y 6
,,,,,,,,,,,,,,,,,03/08/2025,6137,28.27,2,Corral 3 y 4
,,,,,,,,,,,,,,,,,03/08/2025,6161,20.38,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,03/08/2025,6164,31.51,3,Corral 3 y 4
,,,,,,,,,,,,,,,,,03/08/2025,6178,20.92,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,03/08/2025,6193,15.77,1,Corral 5 y 6
,,,,,,,,,,,,,,,,,03/08/2025,6194,24.22,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,03/08/2025,6197,41.22,2,Corral 1 y 2
,,,,,,,,,,,,,,,,,03/08/2025,6226,50.09,2,Corral 1 y 2
,,,,,,,,,,,,,,,,,03/08/2025,6258,36.19,2,Corral 1 y 2
,,,,,,,,,,,,,,,,,03/08/2025,8703,12.95,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,03/08/2025,8705,18.18,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,03/08/2025,8707,30.89,2,Corral 3 y 4
,,,,,,,,,,,,,,,,,03/08/2025,8708,17.86,1,Corral 5 y 6
,,,,,,,,,,,,,,,,,03/08/2025,8710,32.96,2,Corral 3 y 4
,,,,,,,,,,,,,,,,,03/08/2025,8711,14.06,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,03/08/2025,8712,13.95,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,03/08/2025,8714,17.56,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,03/08/2025,8715,15.61,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,03/08/2025,8732,12.91,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,03/08/2025,8761,14.37,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,04/08/2025,1213,21.61,2,Corral 1 y 2
,,,,,,,,,,,,,,,,,04/08/2025,1216,23.26,2,Corral 3 y 4
,,,,,,,,,,,,,,,,,04/08/2025,1225,18.31,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,04/08/2025,1228,13.72,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,04/08/2025,1235,13.66,2,Corral 1 y 2
,,,,,,,,,,,,,,,,,04/08/2025,1236,15.71,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,04/08/2025,1242,14.94,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,04/08/2025,1243,16.05,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,04/08/2025,1555,27.2,2,Corral 1 y 2
,,,,,,,,,,,,,,,,,04/08/2025,1560,22.25,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,04/08/2025,1567,18.8,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,04/08/2025,1577,16.43,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,04/08/2025,1590,24.1,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,04/08/2025,1617,14.3,2,Corral 5 y 6
,,,,,,,,,,,,,,,,,04/08/2025,1638,25.12,2,Corral 1 y 2
,,,,,,,,,,,,,,,,,04/08/2025,1644,25.06,2,Corral 1 y 2
,,,,,,,,,,,,,,,,,04/08/2025,2070,15.67,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,04/08/2025,2074,19.71,2,Corral 3 y 4
,,,,,,,,,,,,,,,,,04/08/2025,2076,18.41,2,Corral 1 y 2
,,,,,,,,,,,,,,,,,04/08/2025,2082,15.8,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,04/08/2025,2087,34.12,2,Corral 3 y 4
,,,,,,,,,,,,,,,,,04/08/2025,2108,24.34,1,Corral 5 y 6
,,,,,,,,,,,,,,,,,04/08/2025,2110,33.54,2,Corral 1 y 2
,,,,,,,,,,,,,,,,,04/08/2025,2119,36.08,2,Corral 3 y 4
,,,,,,,,,,,,,,,,,04/08/2025,2122,25.69,2,Corral 3 y 4
,,,,,,,,,,,,,,,,,04/08/2025,2150,43.96,2,Corral 5 y 6
,,,,,,,,,,,,,,,,,04/08/2025,2165,20.35,1,Corral 5 y 6
,,,,,,,,,,,,,,,,,04/08/2025,5767,24.42,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,04/08/2025,6012,16.25,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,04/08/2025,6050,20.83,1,Corral 5 y 6
,,,,,,,,,,,,,,,,,04/08/2025,6054,29.88,2,Corral 3 y 4
,,,,,,,,,,,,,,,,,04/08/2025,6062,24.35,2,Corral 5 y 6
,,,,,,,,,,,,,,,,,04/08/2025,6070,13.98,1,Corral 5 y 6
,,,,,,,,,,,,,,,,,04/08/2025,6092,28.76,2,Corral 1 y 2
,,,,,,,,,,,,,,,,,04/08/2025,6124,12.71,1,Corral 5 y 6
,,,,,,,,,,,,,,,,,04/08/2025,6131,25.84,2,Corral 1 y 2
,,,,,,,,,,,,,,,,,04/08/2025,6134,26.87,1,Corral 5 y 6
,,,,,,,,,,,,,,,,,04/08/2025,6137,19.96,1,Corral 5 y 6
,,,,,,,,,,,,,,,,,04/08/2025,6161,29.11,2,Corral 3 y 4
,,,,,,,,,,,,,,,,,04/08/2025,6164,16.4,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,04/08/2025,6193,30.53,2,Corral 5 y 6
,,,,,,,,,,,,,,,,,04/08/2025,6197,18.27,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,04/08/2025,6226,41.06,2,Corral 1 y 2
,,,,,,,,,,,,,,,,,04/08/2025,6258,36.64,2,Corral 1 y 2
,,,,,,,,,,,,,,,,,04/08/2025,8703,10.31,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,04/08/2025,8705,14.23,1,Corral 5 y 6
,,,,,,,,,,,,,,,,,04/08/2025,8707,16.47,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,04/08/2025,8708,17.13,2,Corral 5 y 6
,,,,,,,,,,,,,,,,,04/08/2025,8710,13.88,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,04/08/2025,8711,10.48,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,04/08/2025,8712,20.65,2,Corral 1 y 2
,,,,,,,,,,,,,,,,,04/08/2025,8714,20.4,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,04/08/2025,8715,32.18,2,Corral 3 y 4
,,,,,,,,,,,,,,,,,04/08/2025,8732,15.23,1,Corral 5 y 6
,,,,,,,,,,,,,,,,,04/08/2025,8755,10.31,1,Corral 5 y 6
,,,,,,,,,,,,,,,,,04/08/2025,8761,17.6,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,05/08/2025,1204,13.74,1,Corral 5 y 6
,,,,,,,,,,,,,,,,,05/08/2025,1213,18.29,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,05/08/2025,1216,18.92,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,05/08/2025,1225,11.6,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,05/08/2025,1228,13.74,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,05/08/2025,1235,27.66,2,Corral 1 y 2
,,,,,,,,,,,,,,,,,05/08/2025,1236,12.15,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,05/08/2025,1242,30.21,2,Corral 3 y 4
,,,,,,,,,,,,,,,,,05/08/2025,1243,25.94,2,Corral 3 y 4
,,,,,,,,,,,,,,,,,05/08/2025,1555,30.83,2,Corral 1 y 2
,,,,,,,,,,,,,,,,,05/08/2025,1560,42.54,2,Corral 1 y 2
,,,,,,,,,,,,,,,,,05/08/2025,1567,36.99,2,Corral 3 y 4
,,,,,,,,,,,,,,,,,05/08/2025,1577,31.86,2,Corral 3 y 4
,,,,,,,,,,,,,,,,,05/08/2025,1590,10.05,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,05/08/2025,1644,29.17,2,Corral 1 y 2
,,,,,,,,,,,,,,,,,05/08/2025,2070,16.21,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,05/08/2025,2074,11.93,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,05/08/2025,2076,19.7,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,05/08/2025,2082,19.4,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,05/08/2025,2087,36.1,2,Corral 3 y 4
,,,,,,,,,,,,,,,,,05/08/2025,2108,19.71,1,Corral 5 y 6
,,,,,,,,,,,,,,,,,05/08/2025,2110,21.47,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,05/08/2025,2119,31.62,2,Corral 3 y 4
,,,,,,,,,,,,,,,,,05/08/2025,2122,9.46,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,05/08/2025,2150,38.13,2,Corral 5 y 6
,,,,,,,,,,,,,,,,,05/08/2025,2165,25.34,2,Corral 5 y 6
,,,,,,,,,,,,,,,,,05/08/2025,5767,34.76,2,Corral 3 y 4
,,,,,,,,,,,,,,,,,05/08/2025,6012,20.28,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,05/08/2025,6050,15.21,1,Corral 5 y 6
,,,,,,,,,,,,,,,,,05/08/2025,6054,27.68,2,Corral 3 y 4
,,,,,,,,,,,,,,,,,05/08/2025,6062,48.76,2,Corral 5 y 6
,,,,,,,,,,,,,,,,,05/08/2025,6070,18.83,1,Corral 5 y 6
,,,,,,,,,,,,,,,,,05/08/2025,6092,18,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,05/08/2025,6131,25.25,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,05/08/2025,6134,20.92,1,Corral 5 y 6
,,,,,,,,,,,,,,,,,05/08/2025,6137,21.95,2,Corral 5 y 6
,,,,,,,,,,,,,,,,,05/08/2025,6154,11.62,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,05/08/2025,6161,15.21,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,05/08/2025,6164,14.78,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,05/08/2025,6178,23.27,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,05/08/2025,6193,21.48,1,Corral 5 y 6
,,,,,,,,,,,,,,,,,05/08/2025,6197,25.51,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,05/08/2025,6226,11.04,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,05/08/2025,6258,33.19,2,Corral 1 y 2
,,,,,,,,,,,,,,,,,05/08/2025,8703,17.18,2,Corral 1 y 2
,,,,,,,,,,,,,,,,,05/08/2025,8705,21.25,2,Corral 5 y 6
,,,,,,,,,,,,,,,,,05/08/2025,8707,25.14,2,Corral 3 y 4
,,,,,,,,,,,,,,,,,05/08/2025,8708,22.46,2,Corral 5 y 6
,,,,,,,,,,,,,,,,,05/08/2025,8710,28.16,2,Corral 3 y 4
,,,,,,,,,,,,,,,,,05/08/2025,8711,23.27,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,05/08/2025,8712,15.76,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,05/08/2025,8714,35.18,2,Corral 1 y 2
,,,,,,,,,,,,,,,,,05/08/2025,8715,29.41,2,Corral 3 y 4
,,,,,,,,,,,,,,,,,05/08/2025,8732,10.62,1,Corral 5 y 6
,,,,,,,,,,,,,,,,,05/08/2025,8739,8.27,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,05/08/2025,8755,11.1,2,Corral 5 y 6
,,,,,,,,,,,,,,,,,05/08/2025,8761,24.75,2,Corral 3 y 4
,,,,,,,,,,,,,,,,,06/08/2025,1204,13.02,1,Corral 5 y 6
,,,,,,,,,,,,,,,,,06/08/2025,1216,13.81,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,06/08/2025,1225,10.16,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,06/08/2025,1228,22.72,2,Corral 3 y 4
,,,,,,,,,,,,,,,,,06/08/2025,1235,18.87,2,Corral 1 y 2
,,,,,,,,,,,,,,,,,06/08/2025,1236,20.5,2,Corral 3 y 4
,,,,,,,,,,,,,,,,,06/08/2025,1242,10.83,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,06/08/2025,1243,18.59,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,06/08/2025,1555,29.72,2,Corral 1 y 2
,,,,,,,,,,,,,,,,,06/08/2025,1560,28.7,2,Corral 1 y 2
,,,,,,,,,,,,,,,,,06/08/2025,1567,17.35,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,06/08/2025,1577,40.74,2,Corral 3 y 4
,,,,,,,,,,,,,,,,,06/08/2025,1590,12.5,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,06/08/2025,1638,23.22,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,06/08/2025,2070,24.15,2,Corral 3 y 4
,,,,,,,,,,,,,,,,,06/08/2025,2074,8.11,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,06/08/2025,2076,20.94,2,Corral 1 y 2
,,,,,,,,,,,,,,,,,06/08/2025,2082,12.93,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,06/08/2025,2087,34.15,2,Corral 3 y 4
,,,,,,,,,,,,,,,,,06/08/2025,2108,27.89,1,Corral 5 y 6
,,,,,,,,,,,,,,,,,06/08/2025,2110,21.37,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,06/08/2025,2119,31.78,2,Corral 3 y 4
,,,,,,,,,,,,,,,,,06/08/2025,2122,26.88,2,Corral 3 y 4
,,,,,,,,,,,,,,,,,06/08/2025,2150,21.03,1,Corral 5 y 6
,,,,,,,,,,,,,,,,,06/08/2025,5767,15.06,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,06/08/2025,6054,26.31,2,Corral 3 y 4
,,,,,,,,,,,,,,,,,06/08/2025,6062,31.73,1,Corral 5 y 6
,,,,,,,,,,,,,,,,,06/08/2025,6070,25.86,1,Corral 5 y 6
,,,,,,,,,,,,,,,,,06/08/2025,6131,16.85,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,06/08/2025,6134,23.81,1,Corral 5 y 6
,,,,,,,,,,,,,,,,,06/08/2025,6137,9.03,1,Corral 5 y 6
,,,,,,,,,,,,,,,,,06/08/2025,6154,20.07,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,06/08/2025,6161,9.74,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,06/08/2025,6164,28.34,2,Corral 3 y 4
,,,,,,,,,,,,,,,,,06/08/2025,6178,16.81,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,06/08/2025,6193,23.93,1,Corral 5 y 6
,,,,,,,,,,,,,,,,,06/08/2025,6197,18.3,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,06/08/2025,6226,18.94,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,06/08/2025,6258,12.12,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,06/08/2025,8703,9.7,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,06/08/2025,8705,16.83,1,Corral 5 y 6
,,,,,,,,,,,,,,,,,06/08/2025,8707,12.73,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,06/08/2025,8708,20.25,2,Corral 5 y 6
,,,,,,,,,,,,,,,,,06/08/2025,8710,16.43,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,06/08/2025,8711,29.72,2,Corral 1 y 2
,,,,,,,,,,,,,,,,,06/08/2025,8712,11.35,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,06/08/2025,8714,16,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,06/08/2025,8715,14.14,1,Corral 3 y 4
,,,,,,,,,,,,,,,,,06/08/2025,8732,24.45,2,Corral 5 y 6
,,,,,,,,,,,,,,,,,06/08/2025,8739,14.95,1,Corral 1 y 2
,,,,,,,,,,,,,,,,,06/08/2025,8755,13.73,1,Corral 5 y 6
,,,,,,,,,,,,,,,,,06/08/2025,8761,22.22,1,Corral 3 y 4
